Customer_ID,Signup_Date,Age,Gender,Location,Income_Level,Customer_Segment,Acquisition_Channel,First_Purchase_Date,Total_Purchases,Total_Spend,Average_Order_Value,Churn_Status,Cohort_Month,Customer_Lifetime_Value,Tenure_Days,Last_Login_Date,Engagement_Score,Preferred_Category,Discount_Usage_Rate,Referral_Count,Payment_Method,Return_Rate,Satisfaction_Score,Email_Open_Rate,Mobile_App_User,Subscription_Type,Average_Session_Duration,Customer_Tier
624,25-01-2025,31,Female,Jeffshire,High,Bargain Hunter,Social Media,21-03-2025,26,1632.82,62.8,Active,25-Jan,3428.2,224,5/6/2025,16,Healthcare,0.22,6,Debit Card,0.04,5,0.22,No,Premium,3.68,Silver
625,10/3/2024,41,Other,Port John,High,Loyal,Email,29-10-2024,47,1949.49,41.48,Active,24-Oct,3526.65,338,28-03-2025,56,Travel,0.62,3,Debit Card,0.24,5,0.36,Yes,Free,55.91,Bronze
626,21-06-2025,36,Male,Sandraborough,Low,Occasional,Direct,25-07-2025,19,3315.43,174.5,Inactive,25-Jun,6824.72,77,8/1/2025,84,Books,0.25,0,UPI,0.19,1,0.63,Yes,Free,37.37,Silver
627,19-01-2024,49,Other,Escobartown,High,One-time,Email,25-01-2024,44,3024.9,68.75,Inactive,24-Jan,5392.49,596,1/8/2025,64,Electronics,0.54,8,Wallet,0.02,3,0.83,Yes,Free,34.39,Gold
628,19-10-2024,32,Other,Tonyside,Medium,One-time,Social Media,18-12-2024,12,541.73,45.14,Active,24-Oct,775.62,322,26-03-2025,100,Healthcare,0.89,0,Net Banking,0.14,4,0.44,No,Premium,33.63,Gold
629,27-11-2024,19,Female,North Cassidy,Low,High Spender,Ads,12/2/2024,33,453.74,13.75,Inactive,24-Nov,582.57,283,8/12/2025,5,Travel,0.24,3,Wallet,0.22,4,0.7,No,Free,57,Gold
630,11/10/2024,59,Female,West Chasehaven,High,High Spender,Direct,11/12/2024,4,2787.76,696.94,Inactive,24-Nov,5153.09,300,25-04-2025,55,Grocery,0.61,2,Debit Card,0.1,4,0.6,Yes,Free,19.23,Silver
631,13-02-2025,21,Male,South Granttown,Medium,Occasional,Email,25-03-2025,18,2903.34,161.3,Inactive,25-Feb,4130.17,205,5/7/2025,8,Fashion,0.05,0,Wallet,0.17,5,0.52,Yes,Premium,7.22,Bronze
632,19-12-2024,61,Other,Tylerton,High,High Spender,Ads,15-02-2025,17,930.97,54.76,Inactive,24-Dec,1433.64,261,22-03-2025,97,Books,0.45,10,Net Banking,0.1,2,0.87,Yes,Premium,44.61,Platinum
633,7/6/2024,20,Male,Ortizland,Low,Occasional,Direct,28-07-2024,2,4542.05,2271.03,Inactive,24-Jul,11016.54,427,22-12-2024,34,Books,0.75,2,UPI,0.03,5,0.82,Yes,Free,8.39,Silver
634,4/3/2024,34,Other,Troyton,High,High Spender,Ads,20-04-2024,35,4919.96,140.57,Active,24-Apr,10259.92,521,9/5/2024,24,Fashion,0.95,4,UPI,0.13,3,0.12,Yes,Premium,29.88,Gold
635,17-03-2024,51,Male,Lopezland,High,One-time,Referral,30-04-2024,30,4711.42,157.05,Inactive,24-Mar,7525.6,538,29-12-2024,61,Books,0.39,9,Credit Card,0.24,2,0.5,No,Free,53.91,Gold
636,13-02-2024,51,Female,Keithport,Medium,Bargain Hunter,Ads,16-02-2024,44,2751.97,62.54,Active,24-Feb,6106.42,571,19-03-2025,81,Grocery,0.63,9,Credit Card,0.25,3,0.43,Yes,Gold,40.93,Silver
637,10/5/2023,31,Male,Joshuashire,High,One-time,Ads,26-11-2023,25,3459.7,138.39,Inactive,23-Oct,6509.59,702,21-02-2025,42,Healthcare,0.91,2,Wallet,0.27,5,0.9,No,Premium,18.6,Platinum
638,27-03-2024,43,Male,Robertsonport,Low,High Spender,Direct,5/2/2024,11,1837.06,167.01,Active,24-Mar,3416.66,528,18-11-2024,1,Books,0.73,6,Credit Card,0.24,5,0.15,No,Gold,6.9,Gold
639,6/4/2025,40,Male,Jonesfort,High,One-time,Email,25-06-2025,19,2727.2,143.54,Active,25-Jun,6693.51,94,6/7/2025,82,Grocery,0.49,2,UPI,0.25,2,0.68,Yes,Gold,37.96,Silver
640,30-09-2024,35,Female,New Toddmouth,High,High Spender,Referral,10/6/2024,31,4992.57,161.05,Active,24-Sep,9040.77,341,8/10/2025,7,Healthcare,0.12,6,Debit Card,0.18,4,0.53,Yes,Premium,20.14,Silver
641,20-11-2023,28,Other,Michaelchester,Medium,Loyal,Social Media,18-12-2023,49,346.6,7.07,Inactive,23-Nov,420.9,656,11/4/2024,1,Books,0.95,6,Wallet,0.02,2,0.85,No,Free,24.1,Bronze
642,12/1/2024,44,Female,West Michele,High,One-time,Referral,30-12-2024,17,4211.85,247.76,Inactive,24-Dec,8829.25,279,21-03-2025,40,Books,0.93,8,Wallet,0.28,2,0.11,No,Gold,27.07,Gold
643,14-12-2023,59,Male,West Tamarahaven,Low,Loyal,Referral,2/2/2024,36,82.42,2.29,Inactive,23-Dec,200.06,632,18-06-2025,52,Healthcare,0.8,1,Debit Card,0.08,2,0.16,No,Free,58.24,Platinum
644,23-03-2024,30,Female,East Williamborough,Low,Bargain Hunter,Referral,17-04-2024,16,2887.76,180.49,Active,24-Mar,3939.73,532,5/8/2025,93,Grocery,0.45,6,Debit Card,0.06,4,0.86,Yes,Premium,54.52,Bronze
645,11/9/2023,55,Male,Jacobville,Medium,High Spender,Email,12/2/2023,49,2403.91,49.06,Active,23-Nov,3623.18,667,11/3/2024,38,Books,0.3,9,Net Banking,0.04,3,0.5,Yes,Premium,9.37,Gold
646,1/11/2024,54,Female,Port Donna,High,Occasional,Email,20-01-2024,6,4205.98,701,Inactive,24-Jan,5702.5,604,18-03-2025,20,Fashion,0.04,6,Net Banking,0.23,5,0.24,No,Premium,28.52,Silver
647,15-11-2024,38,Male,Floreshaven,High,High Spender,Ads,14-01-2025,35,2983.08,85.23,Inactive,24-Nov,5051.24,295,25-11-2024,17,Travel,0.11,8,Credit Card,0.11,5,0.17,No,Free,20.28,Bronze
648,29-11-2024,57,Female,Rogersport,Low,Occasional,Social Media,1/3/2025,48,4476.63,93.26,Active,24-Nov,6616.49,281,30-07-2025,55,Healthcare,0.54,0,Credit Card,0.06,5,0.32,Yes,Gold,40.03,Platinum
649,16-04-2024,39,Male,Lake Lisa,Low,Occasional,Social Media,27-04-2024,14,2510.79,179.34,Inactive,24-Apr,4289.66,508,17-03-2025,91,Electronics,0.88,1,UPI,0.25,1,0.67,No,Free,17.8,Gold
650,19-07-2024,29,Male,North Ricky,High,Bargain Hunter,Email,27-08-2024,8,284.25,35.53,Inactive,24-Jul,555.97,414,30-06-2025,80,Grocery,0.82,9,Wallet,0.16,4,0.34,Yes,Premium,40.51,Platinum
651,25-09-2024,34,Female,Millershire,Medium,Loyal,Ads,10/11/2024,45,4329.35,96.21,Inactive,24-Sep,7401.84,346,21-04-2025,15,Travel,0.02,1,Debit Card,0.23,4,0.28,No,Gold,27.22,Gold
652,23-05-2024,42,Female,Lake Susanburgh,Low,Loyal,Ads,28-06-2024,43,3695.14,85.93,Inactive,24-May,7142.58,471,16-06-2024,89,Electronics,0.2,6,Wallet,0.06,2,0.7,No,Gold,27.69,Platinum
653,13-08-2025,55,Male,West Matthew,High,High Spender,Ads,9/5/2025,22,1900.09,86.37,Inactive,25-Aug,2582.34,24,14-08-2025,36,Fashion,0.28,7,Credit Card,0.14,5,0.8,Yes,Premium,22.96,Silver
654,6/3/2024,45,Female,New Kristin,Medium,One-time,Ads,7/7/2024,21,4494.79,214.04,Inactive,24-Jun,8908.65,460,24-09-2024,90,Grocery,0.38,9,Net Banking,0.29,4,0.35,Yes,Gold,33.63,Platinum
655,8/10/2025,19,Female,Lake Deborah,Low,Loyal,Email,16-08-2025,20,4400.11,220.01,Inactive,25-Aug,5284.09,27,30-08-2025,58,Electronics,0.03,8,Debit Card,0.13,4,0.61,Yes,Free,28.89,Silver
656,2/6/2024,55,Other,Lake Roger,Medium,Loyal,Email,24-02-2024,14,397.97,28.43,Active,24-Feb,735.48,578,5/11/2025,48,Healthcare,0.97,2,Debit Card,0.16,4,0.14,No,Premium,25.06,Silver
657,6/7/2025,57,Female,Port Laurieton,Low,One-time,Social Media,16-07-2025,20,4976.53,248.83,Active,25-Jun,8090.83,91,28-06-2025,79,Electronics,0.32,6,Net Banking,0.11,1,0.83,No,Premium,26.53,Bronze
658,9/11/2024,35,Male,West Sarahport,Medium,Occasional,Referral,11/2/2024,16,1789.5,111.84,Active,24-Sep,2401.88,360,24-03-2025,52,Grocery,0.21,3,Net Banking,0.16,5,0.38,No,Premium,6.05,Silver
659,21-01-2025,34,Female,Garciaport,Low,High Spender,Referral,18-02-2025,5,3910.05,782.01,Inactive,25-Jan,9215.8,228,4/9/2025,15,Electronics,0.39,2,Wallet,0.21,2,0.89,Yes,Free,45.18,Platinum
660,19-07-2024,59,Male,Smithshire,Medium,Loyal,Social Media,24-08-2024,16,4843.26,302.7,Inactive,24-Jul,9926.6,414,7/9/2025,57,Travel,0.31,9,UPI,0.23,2,0.28,Yes,Gold,22.06,Silver
661,13-02-2024,26,Other,South Kelly,Low,Bargain Hunter,Direct,4/4/2024,6,2574.68,429.11,Inactive,24-Feb,3300.02,571,16-07-2025,19,Travel,0.35,6,Credit Card,0.03,1,0.25,No,Premium,25.28,Bronze
662,24-05-2024,23,Other,Gonzalezfurt,High,Bargain Hunter,Social Media,26-06-2024,15,358.4,23.89,Inactive,24-May,792.87,470,19-04-2025,89,Travel,0.78,4,Net Banking,0.23,1,0.72,Yes,Gold,32.86,Platinum
663,20-02-2025,20,Male,Martinezmouth,Medium,Loyal,Direct,19-04-2025,39,4046.05,103.74,Inactive,25-Feb,8274.84,198,23-08-2025,76,Travel,0.44,5,Credit Card,0.08,2,0.82,No,Premium,30.02,Platinum
664,19-04-2024,49,Male,Kaylafurt,High,Bargain Hunter,Social Media,28-04-2024,19,1713.19,90.17,Active,24-Apr,2119.7,505,20-05-2025,33,Healthcare,0.25,1,UPI,0.25,5,0.51,No,Premium,45.5,Silver
665,23-04-2025,57,Other,Lindseyberg,Medium,Bargain Hunter,Referral,6/9/2025,11,4210.87,382.81,Active,25-Apr,5860.94,136,21-06-2025,76,Books,0.73,9,Wallet,0.13,2,0.6,No,Gold,29.21,Gold
666,9/9/2024,42,Other,Guerrafurt,High,High Spender,Email,20-10-2024,14,4110.75,293.62,Inactive,24-Sep,9184.03,362,16-07-2025,41,Fashion,0.48,3,UPI,0.19,5,0.35,Yes,Gold,19.89,Bronze
667,2/11/2025,39,Male,Jeremybury,Low,One-time,Email,22-03-2025,29,4025.33,138.8,Active,25-Feb,6273.67,207,15-08-2025,27,Electronics,0.87,0,Net Banking,0.11,4,0.2,Yes,Free,37.06,Platinum
668,26-03-2025,18,Male,Wolfstad,Medium,One-time,Direct,5/4/2025,1,2499.94,2499.94,Inactive,25-Mar,5317.43,164,26-04-2025,60,Books,0.08,5,UPI,0.03,2,0.56,No,Free,57.74,Silver
669,21-01-2025,33,Other,Kevinland,High,Bargain Hunter,Ads,2/7/2025,28,898.12,32.08,Active,25-Jan,2047.43,228,25-03-2025,96,Travel,0.23,9,Wallet,0.22,4,0.55,Yes,Free,56.99,Bronze
670,18-05-2025,59,Male,New Anashire,High,Loyal,Direct,6/11/2025,11,615.92,55.99,Inactive,25-May,763.71,111,17-07-2025,32,Fashion,0.19,8,Debit Card,0.25,1,0.26,Yes,Premium,19.79,Gold
671,25-02-2024,25,Other,East Matthew,High,Loyal,Email,,0,0,0,Active,24-Feb,0,559,5/12/2025,42,Healthcare,0.39,0,Wallet,0.01,5,0.79,Yes,Premium,44.64,Platinum
672,20-07-2024,39,Other,Fernandofurt,Low,Loyal,Ads,8/3/2024,16,967.74,60.48,Inactive,24-Jul,2155.15,413,18-07-2025,16,Fashion,0.7,7,Net Banking,0.22,4,0.73,Yes,Premium,41.57,Bronze
673,17-09-2023,38,Other,North Jonathanmouth,Low,High Spender,Direct,17-10-2023,3,2014.07,671.36,Active,23-Sep,3103.11,720,20-09-2024,98,Travel,0.89,0,Credit Card,0.09,3,0.63,Yes,Free,4.02,Platinum
674,13-09-2024,19,Other,Lake Jesuston,Medium,Loyal,Referral,22-10-2024,11,4476.94,406.99,Active,24-Sep,9329.37,358,6/4/2025,69,Grocery,0.3,6,Debit Card,0.07,4,0.41,Yes,Free,57.25,Silver
675,28-05-2025,38,Other,Samuelton,Medium,Bargain Hunter,Ads,23-06-2025,37,1783.34,48.2,Active,25-May,4381.73,101,17-08-2025,14,Electronics,0.82,8,Wallet,0.03,1,0.2,No,Gold,52.71,Bronze
676,8/3/2025,48,Female,Lake Michael,Low,High Spender,Social Media,19-08-2025,3,4426.32,1475.44,Inactive,25-Aug,10388.32,34,18-08-2025,36,Healthcare,0.55,3,Wallet,0.19,2,0.59,Yes,Free,19.33,Silver
677,9/11/2023,37,Other,Fredside,Low,High Spender,Email,11/9/2023,32,3870.79,120.96,Active,23-Sep,6308.27,726,4/2/2024,61,Books,0.74,3,Wallet,0.04,2,0.65,Yes,Free,45.82,Gold
678,24-07-2025,22,Male,Port Jacquelinechester,Medium,High Spender,Referral,,0,0,0,Inactive,25-Jul,0,44,9/3/2025,78,Travel,0.08,4,Wallet,0.04,4,0.88,Yes,Gold,52.02,Silver
679,4/4/2025,19,Male,New Jeffreyport,Low,Bargain Hunter,Referral,28-05-2025,8,2084.9,260.61,Active,25-Apr,2697.18,155,29-05-2025,46,Healthcare,1,1,Wallet,0.25,2,0.37,No,Free,52.02,Bronze
680,5/3/2025,46,Female,New Isaac,Low,High Spender,Referral,24-05-2025,26,4477.74,172.22,Inactive,25-May,10128.07,126,7/11/2025,13,Books,0.31,5,Debit Card,0.09,1,0.7,Yes,Gold,10.41,Bronze
681,20-11-2023,41,Other,Martinezbury,High,Bargain Hunter,Social Media,30-12-2023,12,1311.06,109.25,Inactive,23-Nov,2086.53,656,8/4/2024,26,Books,0.7,2,Wallet,0.26,4,0.63,No,Free,11.32,Bronze
682,23-07-2024,42,Other,Port Heatherfort,Low,Bargain Hunter,Direct,18-08-2024,5,1902.61,380.52,Inactive,24-Jul,4298.9,410,27-06-2025,62,Books,0.48,3,Net Banking,0.17,2,0.69,Yes,Gold,55.67,Platinum
683,19-05-2025,26,Other,Fuentesport,Medium,Occasional,Social Media,13-07-2025,21,895.04,42.62,Inactive,25-May,1939.55,110,8/2/2025,92,Fashion,0.66,4,Wallet,0.11,2,0.77,No,Premium,38.09,Gold
684,5/3/2024,36,Female,East Leslie,High,Bargain Hunter,Direct,31-05-2024,33,903.38,27.38,Inactive,24-May,1595.93,491,17-03-2025,29,Fashion,0.23,9,Credit Card,0.29,2,0.49,No,Gold,41.64,Silver
685,21-04-2025,43,Female,Patrickton,Medium,Occasional,Direct,,0,0,0,Inactive,25-Apr,0,138,8/5/2025,3,Grocery,0.08,3,Debit Card,0.05,1,0.68,Yes,Premium,49.21,Bronze
686,17-11-2024,45,Other,Elizabethberg,Low,Occasional,Referral,12/9/2024,40,2372.54,59.31,Inactive,24-Nov,4263.14,293,27-12-2024,13,Healthcare,0.4,2,Net Banking,0.24,4,0.54,Yes,Gold,8.67,Gold
687,13-09-2024,27,Female,South Jonathan,High,One-time,Referral,10/3/2024,15,2612.15,174.14,Inactive,24-Sep,4342.85,358,17-07-2025,89,Travel,0.13,4,UPI,0.29,1,0.19,Yes,Premium,7.29,Gold
688,26-12-2024,31,Male,Powellton,Medium,Loyal,Social Media,14-01-2025,12,2583.49,215.29,Active,24-Dec,4696.79,254,8/11/2025,42,Books,0.49,0,Net Banking,0.03,1,0.36,No,Premium,8.1,Gold
689,6/9/2024,50,Male,South Deborahville,High,Occasional,Ads,13-06-2024,47,338.77,7.21,Inactive,24-Jun,692.98,454,27-10-2024,89,Electronics,0.72,6,Credit Card,0.01,2,0.87,No,Premium,40.69,Gold
690,22-05-2024,57,Female,Benjaminchester,Medium,Bargain Hunter,Referral,28-05-2024,47,383.15,8.15,Inactive,24-May,833.65,472,2/3/2025,12,Electronics,0.6,4,Debit Card,0.01,4,0.54,Yes,Free,47.17,Platinum
691,7/3/2025,18,Female,New Jacqueline,Medium,One-time,Social Media,8/5/2025,27,157.26,5.82,Inactive,25-Jul,275.95,65,26-07-2025,68,Travel,0.97,10,Debit Card,0.09,2,0.59,Yes,Free,20.65,Gold
692,1/4/2024,43,Other,Port Lisa,High,Loyal,Email,2/3/2024,44,4838.51,109.97,Active,24-Jan,6083.13,611,14-10-2024,50,Books,0.06,3,Credit Card,0.28,5,0.63,No,Premium,39.15,Gold
693,8/1/2025,26,Other,South Sara,Low,High Spender,Email,30-09-2025,44,4107.37,93.35,Inactive,25-Aug,5606.94,36,8/2/2025,9,Fashion,0.09,6,Wallet,0.28,5,0.24,No,Free,32.23,Silver
694,2/7/2024,29,Male,Kevinhaven,Medium,One-time,Email,22-02-2024,4,443.01,110.75,Active,24-Feb,1031.75,577,30-09-2024,83,Travel,0.98,0,Wallet,0.01,3,0.4,No,Gold,34.9,Silver
695,20-03-2025,42,Other,Matthewtown,Medium,Loyal,Email,20-04-2025,49,2257.76,46.08,Active,25-Mar,3181.71,170,16-06-2025,32,Books,0.67,10,Debit Card,0.07,5,0.61,Yes,Free,12.03,Gold
696,25-05-2024,27,Male,North Catherine,High,High Spender,Social Media,6/6/2024,26,4407.06,169.5,Inactive,24-May,9992.54,469,7/4/2025,24,Healthcare,0.33,2,Debit Card,0.11,2,0.66,No,Free,50.75,Silver
697,5/8/2024,50,Male,South Christopher,High,High Spender,Email,13-06-2024,38,86.38,2.27,Inactive,24-May,124,486,8/7/2025,39,Books,0.07,5,Wallet,0.16,2,0.81,No,Premium,6.47,Bronze
698,3/4/2025,20,Female,New Ronaldborough,Low,One-time,Direct,18-04-2025,23,1243.1,54.05,Active,25-Mar,2118.78,186,14-05-2025,65,Electronics,0.65,6,Credit Card,0.03,4,0.1,Yes,Premium,32.49,Bronze
699,18-07-2025,50,Female,Port Denisetown,Low,Occasional,Email,26-07-2025,39,1581.21,40.54,Active,25-Jul,2088.12,50,27-07-2025,52,Books,0.26,5,UPI,0.23,1,0.12,No,Free,38.36,Bronze
700,3/3/2025,31,Female,Wilsonberg,High,Occasional,Email,19-03-2025,28,4615.29,164.83,Active,25-Mar,9314.55,187,15-03-2025,56,Books,0.46,7,Net Banking,0.25,4,0.67,Yes,Premium,42.95,Silver
701,29-12-2024,65,Other,Millerfort,Low,Loyal,Email,21-01-2025,8,2820.8,352.6,Active,24-Dec,6282.47,251,7/1/2025,29,Grocery,0.97,4,Credit Card,0.06,3,0.65,No,Premium,50.31,Bronze
702,1/4/2024,36,Other,Lake Dawn,High,Bargain Hunter,Referral,1/6/2024,10,3405.72,340.57,Active,24-Jan,5108.69,611,9/3/2024,60,Healthcare,0.46,4,Wallet,0.07,4,0.11,Yes,Gold,33.49,Platinum
703,17-12-2024,62,Male,Christyside,High,High Spender,Email,2/9/2025,39,4210.04,107.95,Inactive,24-Dec,8286.71,263,27-04-2025,49,Fashion,0.41,7,Net Banking,0.27,5,0.23,Yes,Gold,51.13,Silver
704,14-09-2024,63,Male,North Nathan,Medium,High Spender,Referral,28-09-2024,13,3351.87,257.84,Inactive,24-Sep,6268.78,357,7/4/2025,61,Healthcare,0.56,0,Net Banking,0.08,2,0.27,No,Free,3.9,Bronze
705,25-12-2024,59,Other,Zacharyville,High,High Spender,Ads,2/7/2025,4,4428.2,1107.05,Active,24-Dec,9554.65,255,20-04-2025,73,Books,0.57,6,Wallet,0.07,2,0.18,No,Premium,24.95,Bronze
706,27-07-2024,35,Male,New Thomas,High,High Spender,Social Media,28-08-2024,43,1902.11,44.24,Inactive,24-Jul,2712.65,406,11/7/2024,19,Travel,0.84,10,UPI,0.12,5,0.14,Yes,Free,34.35,Gold
707,19-05-2025,25,Male,Jacobshire,High,Occasional,Direct,7/11/2025,26,4382.6,168.56,Active,25-May,5791.84,110,6/11/2025,76,Travel,0.11,8,Net Banking,0.19,3,0.57,No,Premium,50.92,Silver
708,19-10-2024,62,Female,West Gabrielland,Low,One-time,Email,20-11-2024,42,2517.09,59.93,Active,24-Oct,4872.42,322,7/12/2025,88,Fashion,0.81,3,Wallet,0.3,5,0.38,Yes,Gold,52.98,Bronze
709,19-11-2024,19,Male,West Emily,Low,One-time,Social Media,28-12-2024,31,2450.26,79.04,Active,24-Nov,5655.34,291,24-07-2025,63,Books,0.37,0,Wallet,0.07,1,0.73,Yes,Gold,39.69,Bronze
710,5/11/2024,34,Other,West James,High,One-time,Ads,6/4/2024,50,4087.99,81.76,Inactive,24-May,7181.27,483,14-09-2024,98,Fashion,0.79,2,Debit Card,0.17,1,0.48,Yes,Gold,38.1,Bronze
711,17-06-2025,32,Male,New Markland,Medium,Loyal,Direct,22-06-2025,39,3692.43,94.68,Active,25-Jun,8699.56,81,16-07-2025,54,Fashion,0.03,10,Wallet,0.18,5,0.67,Yes,Free,21.46,Bronze
712,23-10-2024,34,Other,Port Evanport,Medium,High Spender,Ads,22-11-2024,17,3662.11,215.42,Inactive,24-Oct,5086.36,318,29-05-2025,98,Books,0.47,4,Credit Card,0.27,4,0.62,No,Gold,26.66,Platinum
713,26-03-2025,37,Female,Hickmanport,High,Bargain Hunter,Email,4/6/2025,39,2439.65,62.56,Inactive,25-Mar,5343.72,164,13-08-2025,3,Healthcare,0.02,8,Credit Card,0.11,1,0.58,Yes,Free,50.63,Bronze
714,12/1/2024,33,Other,New Marc,High,Loyal,Direct,12/2/2024,23,3202.99,139.26,Inactive,24-Dec,4888.85,279,7/6/2025,33,Fashion,0.44,4,Debit Card,0.09,2,0.38,No,Gold,28.38,Platinum
715,26-05-2025,22,Other,Hortonchester,Medium,Loyal,Social Media,26-06-2025,30,2040.83,68.03,Inactive,25-May,4273.91,103,6/11/2025,9,Electronics,0.16,2,Net Banking,0.28,3,0.32,Yes,Gold,32.6,Silver
716,4/5/2025,38,Male,Grahamfurt,Medium,One-time,Referral,6/3/2025,7,2432.84,347.55,Active,25-Apr,3625.77,154,30-08-2025,48,Healthcare,0.39,3,Debit Card,0.1,2,0.17,No,Gold,21.68,Platinum
717,19-06-2025,40,Male,New Megan,Low,Loyal,Referral,7/7/2025,22,3514.19,159.74,Inactive,25-Jun,7878.87,79,8/12/2025,89,Travel,0.96,2,Debit Card,0.12,5,0.33,No,Free,52.64,Platinum
718,3/9/2025,34,Female,Lake Nicole,Medium,Occasional,Ads,18-03-2025,33,2534.89,76.81,Inactive,25-Mar,3605.1,181,26-06-2025,15,Healthcare,0.01,4,Credit Card,0.13,5,0.29,No,Premium,47.15,Bronze
719,7/11/2024,28,Female,Vaughnfort,High,Loyal,Referral,28-07-2024,25,4212.71,168.51,Inactive,24-Jul,8477.99,422,8/6/2024,53,Electronics,0.29,6,Credit Card,0.04,3,0.28,No,Gold,59.79,Silver
720,21-08-2025,54,Male,West William,High,High Spender,Ads,19-09-2025,44,3892.64,88.47,Inactive,25-Aug,5797.93,16,9/1/2025,58,Fashion,0.93,1,Credit Card,0.21,4,0.8,Yes,Premium,17.88,Gold
721,13-09-2024,46,Female,South Charles,High,Bargain Hunter,Social Media,10/12/2024,30,2768.05,92.27,Inactive,24-Sep,4196.43,358,30-04-2025,97,Electronics,0.86,8,Credit Card,0.23,1,0.49,Yes,Free,28.03,Platinum
722,15-12-2024,45,Male,Kellyberg,Low,Loyal,Referral,27-12-2024,13,4853.61,373.35,Active,24-Dec,8998.54,265,25-02-2025,36,Electronics,0.47,3,Debit Card,0.21,1,0.81,No,Gold,1.54,Silver
723,20-09-2024,58,Male,East Mollyview,Low,Loyal,Direct,10/7/2024,45,4417.67,98.17,Active,24-Sep,8093.45,351,6/5/2025,63,Grocery,0.02,1,Net Banking,0.04,5,0.86,No,Free,3.63,Gold
724,4/7/2025,56,Female,Thompsonborough,High,One-time,Direct,23-05-2025,35,2227.29,63.64,Active,25-Apr,4336.28,152,18-04-2025,39,Books,0.28,0,Net Banking,0.2,5,0.72,No,Gold,20.38,Bronze
725,30-06-2024,28,Other,Shepardstad,Medium,Occasional,Referral,16-08-2024,47,4760.5,101.29,Active,24-Jun,6381.88,433,10/1/2024,86,Fashion,0.29,3,Debit Card,0.01,3,0.53,No,Free,54.23,Gold
726,21-02-2024,44,Female,South Diana,High,Loyal,Social Media,4/8/2024,29,3871.13,133.49,Inactive,24-Feb,7287.18,563,25-01-2025,85,Healthcare,0.22,1,Debit Card,0.27,3,0.51,Yes,Free,42.81,Silver
727,1/8/2024,57,Male,Hammondville,Medium,Loyal,Social Media,19-01-2024,24,3295.68,137.32,Active,24-Jan,6561.75,607,8/6/2025,6,Healthcare,0.44,2,UPI,0.26,2,0.68,No,Gold,1.18,Gold
728,17-12-2023,21,Female,East Dianaland,Medium,Occasional,Email,,0,0,0,Inactive,23-Dec,0,629,22-06-2025,41,Grocery,0.04,9,Debit Card,0.18,1,0.8,Yes,Free,24.31,Bronze
729,28-11-2024,62,Female,East Julie,Medium,Occasional,Ads,19-12-2024,13,1481.66,113.97,Inactive,24-Nov,3371.16,282,5/3/2025,55,Travel,0.35,1,Wallet,0.14,2,0.68,No,Gold,27.66,Gold
730,1/12/2025,35,Other,South Charlesborough,High,One-time,Email,2/12/2025,27,2708.43,100.31,Inactive,25-Jan,4267.87,237,18-01-2025,8,Fashion,0.69,7,Wallet,0.09,4,0.27,No,Premium,9.89,Silver
731,31-03-2024,45,Other,North Eugene,Low,Bargain Hunter,Direct,28-04-2024,9,4526.88,502.99,Inactive,24-Mar,7048.7,524,28-07-2025,44,Grocery,0.5,4,Wallet,0.14,1,0.66,No,Gold,41.62,Bronze
732,9/5/2024,57,Female,North Jacob,High,One-time,Social Media,9/11/2024,12,128.76,10.73,Active,24-Sep,179.1,366,15-05-2025,21,Travel,0.14,7,UPI,0.21,4,0.49,Yes,Gold,5.92,Silver
733,28-12-2023,64,Male,North Donnaborough,Medium,Loyal,Referral,22-01-2024,28,1044.95,37.32,Active,23-Dec,2550.24,618,6/4/2024,52,Grocery,0.3,9,UPI,0.29,4,0.67,No,Free,32.52,Bronze
734,9/7/2023,49,Female,Snyderside,High,Bargain Hunter,Social Media,9/8/2023,35,3488.22,99.66,Inactive,23-Sep,8278.81,730,7/2/2025,80,Electronics,0.76,8,Wallet,0.13,4,0.63,No,Free,10.34,Bronze
735,19-09-2024,18,Other,Port Williamstad,Low,Occasional,Ads,19-10-2024,19,3353.6,176.51,Active,24-Sep,7450.09,352,24-07-2025,65,Grocery,0.2,5,Wallet,0.06,5,0.74,Yes,Premium,17.43,Gold
736,24-10-2023,51,Male,North Lesliechester,High,High Spender,Ads,29-11-2023,13,4215.04,324.23,Active,23-Oct,10152.17,683,5/10/2024,23,Grocery,0.15,0,UPI,0.24,3,0.78,No,Gold,18.41,Platinum
737,29-04-2024,20,Female,North Juanfort,Medium,Bargain Hunter,Email,17-06-2024,8,4408.2,551.02,Inactive,24-Apr,8371.55,495,26-08-2024,2,Books,0.98,6,Debit Card,0.15,3,0.57,No,Premium,23.41,Bronze
738,28-11-2024,28,Female,Rachelton,Low,Occasional,Direct,16-01-2025,42,4543.5,108.18,Inactive,24-Nov,8619.97,282,23-05-2025,24,Travel,0.09,3,Wallet,0.15,1,0.7,Yes,Free,57,Silver
739,25-11-2024,52,Female,Isaacton,Medium,Loyal,Direct,16-12-2024,11,4540.32,412.76,Inactive,24-Nov,6661.54,285,22-04-2025,49,Books,0.02,5,Wallet,0.09,2,0.63,Yes,Free,13.04,Bronze
740,28-07-2025,61,Female,Smithmouth,Medium,Occasional,Direct,30-08-2025,42,3832.42,91.25,Inactive,25-Jul,7685.97,40,8/8/2025,68,Travel,0.46,5,Credit Card,0.08,1,0.21,No,Premium,52.99,Silver
